Time,Is,Ib1,Ib2,Vs,Vpc,Vline
0.040005,4.09006e-007,2.03837e-007,2.04281e-007,2.04367,2.04367,2.45024e-006
0.04001,8.17568e-007,4.08118e-007,4.08562e-007,4.08702,4.08702,2.86379e-006
0.040015,1.22657e-006,6.11955e-007,6.12399e-007,6.12973,6.12972,3.26652e-006
0.04002,1.63469e-006,8.1668e-007,8.17124e-007,8.17146,8.17146,3.67872e-006
0.040025,2.04192e-006,1.02052e-006,1.02141e-006,10.2119,10.2119,4.08043e-006
0.04003,2.45048e-006,1.22391e-006,1.2248e-006,12.2507,12.2507,4.49156e-006
0.040035,2.85905e-006,1.4273e-006,1.42819e-006,14.2876,14.2876,4.89178e-006
0.04004,3.26494e-006,1.63158e-006,1.63247e-006,16.3223,16.3223,5.30143e-006
0.040045,3.67173e-006,1.83409e-006,1.83498e-006,18.3543,18.3543,5.70026e-006
0.04005,4.07763e-006,2.03748e-006,2.03748e-006,20.3835,20.3835,6.10799e-006
0.040055,4.48352e-006,2.2391e-006,2.23999e-006,22.4095,22.4095,6.50484e-006
0.04006,4.88676e-006,2.44249e-006,2.44338e-006,24.4319,24.4319,6.91089e-006
0.040065,5.28999e-006,2.64411e-006,2.645e-006,26.4504,26.4504,7.30521e-006
0.04007,5.69411e-006,2.84572e-006,2.84661e-006,28.4648,28.4648,7.7093e-006
0.040075,6.09557e-006,3.04734e-006,3.04734e-006,30.4747,30.4747,8.10125e-006
0.04008,6.49614e-006,3.24718e-006,3.24718e-006,32.4797,32.4797,8.5028e-006
0.040085,6.89582e-006,3.44791e-006,3.44791e-006,34.4797,34.4797,8.89215e-006
0.04009,7.2955e-006,3.64686e-006,3.64686e-006,36.4742,36.4742,9.2909e-006
0.040095,7.69518e-006,3.84404e-006,3.84404e-006,38.4629,38.4629,9.67727e-006
0.0401,8.08953e-006,4.04476e-006,4.04476e-006,40.4456,40.4456,1.00733e-005
0.040105,8.48566e-006,4.24194e-006,4.24194e-006,42.4218,42.4218,1.04562e-005
0.04011,8.88001e-006,4.43734e-006,4.43734e-006,44.3914,44.3914,1.08494e-005
0.040115,9.27258e-006,4.63451e-006,4.63451e-006,46.354,46.354,1.12286e-005
0.04012,9.66516e-006,4.82991e-006,4.82991e-006,48.3092,48.3092,1.16185e-005
0.040125,1.00524e-005,5.02531e-006,5.02531e-006,50.2568,50.2568,1.19941e-005
0.04013,1.04396e-005,5.21894e-006,5.21894e-006,52.1965,52.1965,1.23801e-005
0.040135,1.08269e-005,5.41256e-006,5.41256e-006,54.128,54.1279,1.2752e-005
0.04014,1.12124e-005,5.60263e-006,5.60263e-006,56.0509,56.0508,1.31339e-005
0.040145,1.15961e-005,5.7927e-006,5.7927e-006,57.9649,57.9649,1.35019e-005
0.04015,1.19762e-005,5.98455e-006,5.98455e-006,59.8698,59.8698,1.38794e-005
0.040155,1.23528e-005,6.17639e-006,6.17639e-006,61.7652,61.7652,1.42431e-005
0.04016,1.27329e-005,6.36291e-006,6.36469e-006,63.6509,63.6509,1.46165e-005
0.040165,1.31095e-005,6.5512e-006,6.5512e-006,65.5265,65.5265,1.49752e-005
0.04017,1.34825e-005,6.73595e-006,6.73595e-006,67.3918,67.3918,1.53439e-005
0.040175,1.3852e-005,6.92424e-006,6.92424e-006,69.2464,69.2464,1.56983e-005
0.04018,1.4218e-005,7.10898e-006,7.10898e-006,71.0901,71.0901,1.60617e-005
0.040185,1.45874e-005,7.29017e-006,7.29017e-006,72.9226,72.9226,1.64112e-005
0.04019,1.49498e-005,7.47491e-006,7.47491e-006,74.7436,74.7436,1.67696e-005
0.040195,1.53122e-005,7.6561e-006,7.6561e-006,76.5527,76.5527,1.71137e-005
0.0402,1.5671e-005,7.83373e-006,7.83373e-006,78.3498,78.3498,1.74668e-005
0.040205,1.60298e-005,8.01137e-006,8.01137e-006,80.1345,80.1345,1.78053e-005
0.04021,1.63851e-005,8.18901e-006,8.18545e-006,81.9065,81.9065,1.81529e-005
0.040215,1.67333e-005,8.36664e-006,8.36664e-006,83.6656,83.6656,1.84858e-005
0.04022,1.70814e-005,8.54072e-006,8.54072e-006,85.4115,85.4115,1.88276e-005
0.040225,1.74367e-005,8.71125e-006,8.71125e-006,87.144,87.1439,1.91545e-005
0.04023,1.77742e-005,8.88534e-006,8.88534e-006,88.8626,88.8626,1.94906e-005
0.040235,1.81153e-005,9.05587e-006,9.05587e-006,90.5672,90.5672,1.9811e-005
0.04024,1.84528e-005,9.2264e-006,9.2264e-006,92.2575,92.2575,2.01412e-005
0.040245,1.87903e-005,9.38982e-006,9.38982e-006,93.9333,93.9333,2.04553e-005
0.04025,1.91243e-005,9.5568e-006,9.5568e-006,95.5942,95.5942,2.07787e-005
0.040255,1.94547e-005,9.72378e-006,9.72022e-006,97.24,97.24,2.10867e-005
0.04026,1.9778e-005,9.88365e-006,9.88365e-006,98.8705,98.8705,2.14034e-005
0.040265,0.199454,0.199444,9.89431e-006,100.485,98.9409,1.54416
0.04027,0.650694,0.650684,9.88898e-006,102.084,98.8941,3.19021
0.040275,1.26038,1.26037,9.88454e-006,103.667,98.8495,4.81772
0.04028,2.05331,2.0533,9.88098e-006,105.234,98.8083,6.42532
0.040285,2.99246,2.99245,9.87743e-006,106.784,98.7716,8.01196
0.04029,4.04735,4.04734,9.87388e-006,108.317,98.7398,9.57672
0.040295,5.19289,5.19288,9.87121e-006,109.832,98.7136,11.1189
0.0403,6.40842,6.40841,9.86944e-006,111.331,98.6933,12.6378
0.040305,7.67694,7.67693,9.86855e-006,112.812,98.6792,14.1328
0.04031,8.98445,8.98444,9.86766e-006,114.275,98.6715,15.6037
0.040315,10.3194,10.3194,9.86677e-006,115.72,98.6705,17.0498
0.04032,11.6723,11.6723,9.86766e-006,117.147,98.6761,18.471
0.040325,13.0353,13.0353,9.86855e-006,118.555,98.6886,19.8669
0.04033,14.402,14.402,9.87033e-006,119.945,98.7079,21.2373
0.040335,15.767,15.767,9.87388e-006,121.316,98.734,22.5819
0.04034,17.126,17.126,9.87743e-006,122.667,98.7668,23.9005
0.040345,18.4752,18.4752,9.88054e-006,124,98.8065,25.193
0.04035,19.8117,19.8117,9.88543e-006,125.312,98.8528,26.4593
0.040355,21.1331,21.1331,9.89075e-006,126.605,98.9058,27.6991
0.04036,22.4372,22.4372,9.89608e-006,127.878,98.9653,28.9124
0.040365,23.7224,23.7224,9.90319e-006,129.13,99.0312,30.0991
0.04037,24.9873,24.9872,9.91029e-006,130.362,99.1035,31.259
0.040375,26.2306,26.2306,9.91784e-006,131.574,99.182,32.3922
0.04038,27.4514,27.4514,9.92717e-006,132.765,99.2666,33.4984
0.040385,28.649,28.649,9.93605e-006,133.935,99.3572,34.5777
0.04039,29.8226,29.8226,9.94493e-006,135.084,99.4537,35.6299
0.040395,30.9717,30.9717,9.95648e-006,136.211,99.556,36.655
0.0404,32.0957,32.0957,9.96625e-006,137.317,99.6639,37.653
0.040405,33.1944,33.1944,9.97868e-006,138.401,99.7772,38.6239
0.04041,34.2674,34.2674,9.98934e-006,139.463,99.896,39.5675
0.040415,35.3143,35.3143,1.00018e-005,140.504,100.02,40.4838
0.04042,36.3351,36.335,1.00151e-005,141.522,100.149,41.3728
0.040425,37.3294,37.3293,1.00284e-005,142.518,100.283,42.2346
0.04043,38.2971,38.2971,1.00417e-005,143.491,100.422,43.0689
0.040435,39.238,39.238,1.00568e-005,144.442,100.566,43.876
0.04044,40.1522,40.1522,1.00711e-005,145.37,100.714,44.6556
0.040445,41.0394,41.0394,1.00862e-005,146.274,100.866,45.4079
0.04045,41.8995,41.8995,1.01021e-005,147.156,101.023,46.1328
0.040455,42.7326,42.7326,1.0119e-005,148.015,101.184,46.8302
0.04046,43.5386,43.5386,1.01359e-005,148.85,101.35,47.5003
0.040465,44.3173,44.3173,1.01519e-005,149.662,101.518,48.1431
0.04047,45.0688,45.0688,1.01696e-005,150.45,101.691,48.7584
0.040475,45.7931,45.7931,1.01874e-005,151.214,101.867,49.3464
0.04048,46.4901,46.4901,1.02043e-005,151.954,102.047,49.907
0.040485,47.1599,47.1599,1.02229e-005,152.671,102.23,50.4403
0.04049,47.8023,47.8023,1.02416e-005,153.363,102.416,50.9464
0.040495,48.4175,48.4175,1.02611e-005,154.031,102.606,51.4251
0.0405,49.0054,49.0054,1.02798e-005,154.675,102.798,51.8766
0.040505,49.566,49.566,1.02993e-005,155.294,102.993,52.301
0.04051,50.0994,50.0994,1.03197e-005,155.889,103.191,52.6981
0.040515,50.6055,50.6055,1.03384e-005,156.459,103.391,53.0682
0.04052,51.0844,51.0844,1.03597e-005,157.004,103.593,53.4111
0.040525,51.5362,51.5362,1.03801e-005,157.525,103.798,53.7271
0.04053,51.9608,51.9608,1.04006e-005,158.021,104.005,54.0161
0.040535,52.3583,52.3583,1.0421e-005,158.492,104.214,54.2782
0.04054,52.7288,52.7288,1.04423e-005,158.938,104.424,54.5135
0.040545,53.0722,53.0722,1.04636e-005,159.358,104.636,54.7219
0.04055,53.3887,53.3887,1.04849e-005,159.754,104.85,54.9037
0.040555,53.6783,53.6782,1.05063e-005,160.124,105.065,55.0588
0.04056,53.941,53.941,1.05285e-005,160.469,105.282,55.1874
0.040565,54.1769,54.1769,1.05498e-005,160.789,105.499,55.2895
0.04057,54.3861,54.386,1.0572e-005,161.083,105.718,55.3652
0.040575,54.5686,54.5686,1.05942e-005,161.352,105.938,55.4146
0.04058,54.7245,54.7245,1.06155e-005,161.596,106.158,55.4378
0.040585,54.8539,54.8539,1.06377e-005,161.813,106.379,55.4349
0.04059,54.9569,54.9569,1.06608e-005,162.006,106.6,55.4059
0.040595,55.0336,55.0336,1.06821e-005,162.172,106.821,55.351
0.0406,55.084,55.0839,1.07043e-005,162.314,107.043,55.2703
0.040605,55.1082,55.1082,1.07274e-005,162.429,107.265,55.1639
0.04061,55.1063,55.1063,1.07487e-005,162.519,107.487,55.032
0.040615,55.0785,55.0785,1.07701e-005,162.583,107.709,54.8745
0.04062,55.0248,55.0248,1.07931e-005,162.622,107.93,54.6917
0.040625,54.9453,54.9453,1.08153e-005,162.635,108.151,54.4836
0.04063,66.1386,4.32365e-006,66.1386,162.622,43.2394,119.382
0.040635,75.3408,4.34941e-006,75.3408,162.583,43.4969,119.086
0.04064,83.2626,4.37822e-006,83.2625,162.519,43.7845,118.734
0.040645,89.6745,4.41042e-006,89.6745,162.429,44.1072,118.322
0.04065,94.8407,4.44553e-006,94.8407,162.314,44.458,117.856
0.040655,98.9785,4.48286e-006,98.9785,162.172,44.8311,117.341
0.04066,102.267,4.52191e-006,102.267,162.006,45.2218,116.784
0.040665,104.852,4.56238e-006,104.852,161.813,45.6262,116.187
0.04067,106.855,4.60385e-006,106.855,161.596,46.0411,115.554
0.040675,108.376,4.64612e-006,108.376,161.352,46.4637,114.888
0.04068,109.497,4.68893e-006,109.497,161.083,46.8918,114.191
0.040685,110.285,4.73212e-006,110.285,160.789,47.3236,113.465
0.04069,110.794,4.77552e-006,110.794,160.469,47.7576,112.712
0.040695,111.072,4.81901e-006,111.072,160.124,48.1924,111.932
0.0407,111.155,4.8625e-006,111.155,159.754,48.6271,111.127
0.040705,111.075,4.90584e-006,111.075,159.358,49.0607,110.298
0.04071,110.856,4.94907e-006,110.856,158.938,49.4924,109.445
0.040715,110.52,4.99198e-006,110.52,158.492,49.9217,108.57
0.04072,110.084,5.03458e-006,110.084,158.021,50.348,107.673
0.040725,109.562,5.07688e-006,109.562,157.525,50.7708,106.754
0.04073,108.966,5.11879e-006,108.966,157.004,51.1898,105.815
0.040735,108.306,5.16026e-006,108.306,156.459,51.6045,104.854
0.04074,107.589,5.20128e-006,107.589,155.889,52.0148,103.874
0.040745,106.823,5.24186e-006,106.823,155.294,52.4204,102.874
0.04075,106.012,5.28189e-006,106.012,154.675,52.821,101.854
0.040755,105.161,5.32147e-006,105.161,154.031,53.2165,100.814
0.04076,104.275,5.36055e-006,104.275,153.363,53.6067,99.7562
0.040765,103.355,5.3989e-006,103.355,152.671,53.9913,98.6792
0.04077,102.406,5.43693e-006,102.406,151.954,54.3704,97.5838
0.040775,101.428,5.47423e-006,101.428,151.214,54.7436,96.4702
0.04078,100.423,5.51104e-006,100.423,150.45,55.111,95.3385
0.040785,99.3944,5.54712e-006,99.3944,149.662,55.4724,94.1891
0.04079,98.3419,5.58253e-006,98.3419,148.85,55.8277,93.0222
0.040795,97.267,5.61751e-006,97.267,148.015,56.1768,91.8379
0.0408,96.1707,5.65181e-006,96.1707,147.156,56.5196,90.6366
0.040805,95.0537,5.68545e-006,95.0537,146.274,56.856,89.4184
0.04081,93.9169,5.71843e-006,93.9169,145.37,57.1859,88.1836
0.040815,92.7607,5.75084e-006,92.7607,144.442,57.5093,86.9324
0.04082,91.5858,5.78249e-006,91.5858,143.491,57.826,85.665
0.040825,90.3926,5.81346e-006,90.3926,142.518,58.1361,84.3817
0.04083,89.1816,5.84377e-006,89.1816,141.522,58.4394,83.0826
0.040835,87.9532,5.87352e-006,87.9532,140.504,58.7358,81.768
0.04084,86.7077,5.9025e-006,86.7077,139.463,59.0253,80.4382
0.040845,85.4456,5.93081e-006,85.4456,138.401,59.3078,79.0933
0.04085,84.167,5.95812e-006,84.167,137.317,59.5833,77.7336
0.040855,82.8724,5.98499e-006,82.8724,136.211,59.8516,76.3594
0.04086,81.562,6.01108e-006,81.5619,135.084,60.1128,74.9708
0.040865,80.2361,6.03662e-006,80.236,133.935,60.3667,73.5681
0.04087,78.8949,6.06115e-006,78.8949,132.765,60.6134,72.1516
0.040875,77.5389,6.08513e-006,77.5389,131.574,60.8526,70.7215
0.04088,76.1681,6.10845e-006,76.1681,130.362,61.0845,69.278
0.040885,74.7829,6.13065e-006,74.7829,129.13,61.3089,67.8213
0.04089,73.3836,6.15241e-006,73.3836,127.878,61.5258,66.3518
0.040895,71.9704,6.17351e-006,71.9704,126.605,61.7352,64.8697
0.0409,70.5435,6.19371e-006,70.5435,125.312,61.9369,63.3752
0.040905,69.1032,6.21303e-006,69.1032,124,62.1309,61.8686
0.04091,67.6497,6.2319e-006,67.6497,122.667,62.3173,60.3501
0.040915,66.1834,6.24967e-006,66.1834,121.316,62.4959,58.8199
0.04092,64.7045,6.26654e-006,64.7045,119.945,62.6666,57.2785
0.040925,63.2132,6.28275e-006,63.2132,118.555,62.8296,55.7259
0.04093,61.7097,6.2983e-006,61.7097,117.147,62.9846,54.1625
0.040935,60.1944,6.31317e-006,60.1944,115.72,63.1317,52.5885
0.04094,58.6675,6.32694e-006,58.6675,114.275,63.2709,51.0043
0.040945,57.1292,6.34026e-006,57.1292,112.812,63.4021,49.4099
0.04095,55.5799,6.35247e-006,55.5799,111.331,63.5252,47.8058
0.040955,54.0198,6.36402e-006,54.0197,109.832,63.6402,46.1922
0.04096,52.449,6.37468e-006,52.449,108.317,63.7471,44.5694
0.040965,50.868,6.38445e-006,50.868,106.784,63.8459,42.9376
0.04097,49.277,6.39355e-006,49.277,105.234,63.9366,41.2971
0.040975,47.6762,6.40199e-006,47.6762,103.667,64.019,39.6482
0.04098,46.0659,6.40932e-006,46.0659,102.084,64.0932,37.9911
0.040985,44.4464,6.41598e-006,44.4464,100.485,64.1591,36.3262
0.04099,42.818,6.42153e-006,42.818,98.8705,64.2168,34.6537
0.040995,41.1808,6.42641e-006,41.1808,97.24,64.2662,32.9738
0.041,39.5353,6.43086e-006,39.5353,95.5942,64.3072,31.287
0.041005,37.8816,6.43374e-006,37.8816,93.9333,64.3399,29.5933
0.04101,36.2201,6.43641e-006,36.2201,92.2575,64.3643,27.8932
0.041015,34.551,6.43796e-006,34.551,90.5672,64.3803,26.187
0.04102,32.8746,6.43863e-006,32.8746,88.8626,64.3878,24.4748
0.041025,31.1912,6.43863e-006,31.1912,87.144,64.387,22.757
0.04103,29.5011,6.43774e-006,29.5011,85.4115,64.3777,21.0338
0.041035,27.8045,6.43596e-006,27.8045,83.6656,64.36,19.3056
0.04104,26.1017,6.4333e-006,26.1017,81.9065,64.3339,17.5727
0.041045,24.393,6.42997e-006,24.393,80.1345,64.2993,15.8352
0.04105,22.6787,6.42553e-006,22.6787,78.3498,64.2562,14.0936
0.041055,20.9591,6.42042e-006,20.9591,76.5527,64.2047,12.348
0.04106,19.2344,6.41442e-006,19.2344,74.7436,64.1447,10.5989
0.041065,17.505,6.40754e-006,17.505,72.9226,64.0762,8.84641
0.04107,15.7711,6.39977e-006,15.7711,71.0901,63.9992,7.09089
0.041075,14.0331,6.39133e-006,14.0331,69.2464,63.9138,5.33263
0.04108,12.2911,6.38201e-006,12.2911,67.3918,63.8199,3.57191
0.041085,10.5455,6.37179e-006,10.5455,65.5265,63.7175,1.80902
0.04109,8.79664,6.36069e-006,8.79663,63.6509,63.6066,0.0442601
0.041095,7.04472,6.3487e-006,7.04472,61.7652,63.4873,-1.72209
0.0411,5.29006,6.3356e-006,5.29006,59.8698,63.3595,-3.48973
0.041105,3.53295,6.32228e-006,3.53295,57.9649,63.2233,-5.25837
0.04111,1.77368,6.30784e-006,1.77367,56.0509,63.0786,-7.02772
0.041115,0.0125363,6.29252e-006,0.01253,54.128,62.9255,-8.7975
0.04112,1.04414e-005,5.21894e-006,5.21894e-006,52.1965,52.1965,8.25669e-006
0.041125,1.00524e-005,5.02531e-006,5.02531e-006,50.2568,50.2568,8.11098e-006
0.04113,9.66338e-006,4.82991e-006,4.82991e-006,48.3092,48.3092,7.70991e-006
0.041135,9.27258e-006,4.63451e-006,4.63451e-006,46.354,46.354,7.31494e-006
0.04114,8.88001e-006,4.43734e-006,4.43734e-006,44.3914,44.3914,6.91172e-006
0.041145,8.48566e-006,4.24194e-006,4.24194e-006,42.4218,42.4218,6.51418e-006
0.04115,8.08953e-006,4.04476e-006,4.04476e-006,40.4456,40.4456,6.10922e-006
0.041155,7.69518e-006,3.84404e-006,3.84404e-006,38.4629,38.4629,5.70944e-006
0.04116,7.2955e-006,3.64508e-006,3.64686e-006,36.4742,36.4742,5.30257e-006
0.041165,6.89582e-006,3.44791e-006,3.44791e-006,34.4797,34.4797,4.90123e-006
0.04117,6.49791e-006,3.2454e-006,3.24718e-006,32.4797,32.4797,4.49272e-006
0.041175,6.09557e-006,3.04645e-006,3.04734e-006,30.4747,30.4747,4.08969e-006
0.04118,5.69322e-006,2.84572e-006,2.84661e-006,28.4648,28.4648,3.68017e-006
0.041185,5.29088e-006,2.64322e-006,2.64411e-006,26.4504,26.4504,3.27559e-006
0.04119,4.88765e-006,2.44249e-006,2.44249e-006,24.4319,24.4319,2.86517e-006
0.041195,4.48264e-006,2.23999e-006,2.24087e-006,22.4095,22.4095,2.45948e-006
0.0412,4.07852e-006,2.03659e-006,2.03748e-006,20.3835,20.3835,2.0485e-006
0.041205,3.67173e-006,1.83409e-006,1.83498e-006,18.3543,18.3543,1.64167e-006
0.04121,3.26494e-006,1.63158e-006,1.63247e-006,16.3223,16.3223,1.23033e-006
0.041215,2.85816e-006,1.42819e-006,1.42819e-006,14.2876,14.2876,8.23225e-007
0.04122,2.45048e-006,1.22391e-006,1.2248e-006,12.2507,12.2507,4.11382e-007
0.041225,2.04281e-006,1.02052e-006,1.02141e-006,10.2119,10.2119,3.99395e-009
0.04123,1.63469e-006,8.1668e-007,8.17124e-007,8.17146,8.17146,-4.07769e-007
0.041235,1.22657e-006,6.12399e-007,6.12843e-007,6.12973,6.12973,-8.15164e-007
0.04124,8.18012e-007,4.07674e-007,4.08118e-007,4.08702,4.08702,-1.22676e-006
0.041245,4.09006e-007,2.03837e-007,2.04281e-007,2.04367,2.04367,-1.63382e-006
0.04125,4.44089e-010,-4.44089e-010,0,-1.25489e-009,2.04366e-006,-2.04491e-006
0.041255,-4.08562e-007,-2.05169e-007,-2.04725e-007,-2.04367,-2.04367,-2.45137e-006
0.04126,-8.17124e-007,-4.09228e-007,-4.08562e-007,-4.08702,-4.08702,-2.86189e-006
0.041265,-1.22613e-006,-6.13509e-007,-6.12843e-007,-6.12973,-6.12972,-3.2672e-006
0.04127,-1.63447e-006,-8.17568e-007,-8.16902e-007,-8.17146,-8.17146,-3.67703e-006
0.041275,-2.04259e-006,-1.02163e-006,-1.02096e-006,-10.2119,-10.2119,-4.08121e-006
0.04128,-2.45029e-006,-1.22552e-006,-1.22485e-006,-12.2507,-12.2507,-4.4899e-006
0.041285,-2.85773e-006,-1.42919e-006,-1.4285e-006,-14.2876,-14.2876,-4.89247e-006
0.04129,-3.26472e-006,-1.63258e-006,-1.63192e-006,-16.3223,-16.3223,-5.29992e-006
0.041295,-3.67129e-006,-1.83575e-006,-1.83498e-006,-18.3543,-18.3543,-5.70072e-006
0.0413,-4.07718e-006,-2.03859e-006,-2.03793e-006,-20.3835,-20.3835,-6.1065e-006
0.041305,-4.48241e-006,-2.24132e-006,-2.24043e-006,-22.4095,-22.4095,-6.50556e-006
0.04131,-4.88676e-006,-2.4436e-006,-2.44293e-006,-24.4319,-24.4319,-6.90899e-006
0.041315,-5.29088e-006,-2.645e-006,-2.64411e-006,-26.4504,-26.4504,-7.30627e-006
0.04132,-5.69367e-006,-2.84661e-006,-2.84572e-006,-28.4648,-28.4648,-7.70729e-006
0.041325,-6.09557e-006,-3.04778e-006,-3.0469e-006,-30.4747,-30.4747,-8.10219e-006
0.04133,-6.49703e-006,-3.24807e-006,-3.24718e-006,-32.4797,-32.4797,-8.50084e-006
0.041335,-6.89671e-006,-3.44791e-006,-3.44702e-006,-34.4797,-34.4797,-8.89321e-006
0.04134,-7.2955e-006,-3.64775e-006,-3.64686e-006,-36.4742,-36.4742,-9.28868e-006
0.041345,-7.6934e-006,-3.8467e-006,-3.84581e-006,-38.4629,-38.4629,-9.67861e-006
0.04135,-8.09042e-006,-4.04476e-006,-4.04388e-006,-40.4456,-40.4456,-1.0071e-005
0.041355,-8.48477e-006,-4.24194e-006,-4.24105e-006,-42.4218,-42.4218,-1.04576e-005
0.04136,-8.87912e-006,-4.43912e-006,-4.43823e-006,-44.3914,-44.3914,-1.0847e-005
0.041365,-9.27169e-006,-4.6354e-006,-4.63451e-006,-46.354,-46.354,-1.12301e-005
0.04137,-9.66338e-006,-4.8308e-006,-4.82991e-006,-48.3092,-48.3092,-1.1616e-005
0.041375,-1.00524e-005,-5.0262e-006,-5.02531e-006,-50.2568,-50.2568,-1.19956e-005
0.04138,-1.04414e-005,-5.21894e-006,-5.21805e-006,-52.1965,-52.1965,-1.23775e-005
0.041385,-1.0826e-005,-5.41345e-006,-5.41256e-006,-54.128,-54.1279,-1.27536e-005
0.04139,-1.12115e-005,-5.60529e-006,-5.60441e-006,-56.0509,-56.0508,-1.31313e-005
0.041395,-1.15943e-005,-5.79625e-006,-5.79536e-006,-57.9649,-57.9649,-1.35035e-005
0.0414,-1.19762e-005,-5.9881e-006,-5.98632e-006,-59.8698,-59.8698,-1.3877e-005
0.041405,-1.23546e-005,-6.17639e-006,-6.17639e-006,-61.7652,-61.7652,-1.42446e-005
0.04141,-1.27311e-005,-6.36469e-006,-6.36469e-006,-63.6509,-63.6509,-1.46138e-005
0.041415,-1.3106e-005,-6.55298e-006,-6.5512e-006,-65.5265,-65.5265,-1.49769e-005
0.04142,-1.3479e-005,-6.7395e-006,-6.73772e-006,-67.3918,-67.3918,-1.53414e-005
0.041425,-1.38485e-005,-6.92602e-006,-6.92424e-006,-69.2464,-69.2464,-1.56998e-005
0.04143,-1.42197e-005,-7.10898e-006,-7.1072e-006,-71.0901,-71.0901,-1.60593e-005
0.041435,-1.45857e-005,-7.29194e-006,-7.29194e-006,-72.9226,-72.9226,-1.64126e-005
0.04144,-1.49498e-005,-7.47313e-006,-7.47313e-006,-74.7436,-74.7436,-1.67671e-005
0.041445,-1.53122e-005,-7.65432e-006,-7.65432e-006,-76.5527,-76.5527,-1.71151e-005
0.04145,-1.5671e-005,-7.83551e-006,-7.83373e-006,-78.3498,-78.3498,-1.74643e-005
0.041455,-1.60298e-005,-8.01137e-006,-8.01137e-006,-80.1345,-80.1345,-1.78068e-005
0.04146,-1.63816e-005,-8.19256e-006,-8.19078e-006,-81.9065,-81.9065,-1.81504e-005
0.041465,-1.67351e-005,-8.36664e-006,-8.36486e-006,-83.6656,-83.6656,-1.84874e-005
0.04147,-1.70832e-005,-8.5425e-006,-8.54072e-006,-85.4115,-85.4115,-1.88248e-005
0.041475,-1.74296e-005,-8.71481e-006,-8.71303e-006,-87.144,-87.1439,-1.91565e-005
0.04148,-1.77742e-005,-8.88534e-006,-8.88356e-006,-88.8626,-88.8626,-1.94875e-005
0.041485,-1.81153e-005,-9.05764e-006,-9.05587e-006,-90.5672,-90.5672,-1.98132e-005
0.04149,-1.84563e-005,-9.22462e-006,-9.22284e-006,-92.2575,-92.2575,-2.0138e-005
0.041495,-1.87903e-005,-9.3916e-006,-9.38982e-006,-93.9333,-93.9333,-2.04573e-005
0.0415,-1.91225e-005,-9.5568e-006,-9.5568e-006,-95.5942,-95.5942,-2.07756e-005
0.041505,-1.94511e-005,-9.722e-006,-9.722e-006,-97.24,-97.24,-2.10888e-005
0.04151,-1.9778e-005,-9.88543e-006,-9.88365e-006,-98.8705,-98.8705,-2.14001e-005
0.041515,-0.199533,-0.199523,-9.89342e-006,-100.485,-98.9409,-1.54417
0.04152,-0.650759,-0.650749,-9.88898e-006,-102.084,-98.8941,-3.1902
0.041525,-1.26043,-1.26042,-9.88454e-006,-103.667,-98.8495,-4.81771
0.04153,-2.05335,-2.05334,-9.88098e-006,-105.234,-98.8083,-6.42531
0.041535,-2.9925,-2.99249,-9.87654e-006,-106.784,-98.7716,-8.01195
0.04154,-4.04738,-4.04737,-9.87299e-006,-108.317,-98.7398,-9.57672
0.041545,-5.19291,-5.1929,-9.87121e-006,-109.832,-98.7136,-11.1189
0.04155,-6.40843,-6.40842,-9.86855e-006,-111.331,-98.6933,-12.6377
0.041555,-7.67695,-7.67694,-9.86677e-006,-112.812,-98.6792,-14.1328
0.04156,-8.98446,-8.98445,-9.86677e-006,-114.275,-98.6715,-15.6037
0.041565,-10.3194,-10.3194,-9.86589e-006,-115.72,-98.6705,-17.0498
0.04157,-11.6723,-11.6723,-9.86677e-006,-117.147,-98.6761,-18.471
0.041575,-13.0353,-13.0353,-9.86766e-006,-118.555,-98.6886,-19.8669
0.04158,-14.402,-14.402,-9.87033e-006,-119.945,-98.7079,-21.2372
0.041585,-15.767,-15.767,-9.87255e-006,-121.316,-98.734,-22.5818
0.04159,-17.126,-17.126,-9.8761e-006,-122.667,-98.7669,-23.9005
0.041595,-18.4752,-18.4752,-9.88054e-006,-124,-98.8065,-25.193
0.0416,-19.8117,-19.8117,-9.88498e-006,-125.312,-98.8528,-26.4593
0.041605,-21.1331,-21.1331,-9.88987e-006,-126.605,-98.9058,-27.6991
0.04161,-22.4372,-22.4372,-9.89608e-006,-127.878,-98.9653,-28.9124
0.041615,-23.7224,-23.7224,-9.9023e-006,-129.13,-99.0312,-30.0991
0.04162,-24.9872,-24.9872,-9.90985e-006,-130.362,-99.1035,-31.259
0.041625,-26.2306,-26.2306,-9.91784e-006,-131.574,-99.182,-32.3922
0.04163,-27.4514,-27.4514,-9.92539e-006,-132.765,-99.2666,-33.4984
0.041635,-28.649,-28.649,-9.93516e-006,-133.935,-99.3572,-34.5777
0.04164,-29.8226,-29.8226,-9.94493e-006,-135.084,-99.4537,-35.6299
0.041645,-30.9717,-30.9716,-9.9547e-006,-136.211,-99.556,-36.655
0.04165,-32.0957,-32.0957,-9.96581e-006,-137.317,-99.6639,-37.653
0.041655,-33.1944,-33.1944,-9.97735e-006,-138.401,-99.7772,-38.6239
0.04166,-34.2674,-34.2674,-9.9889e-006,-139.463,-99.896,-39.5675
0.041665,-35.3143,-35.3143,-1.00018e-005,-140.504,-100.02,-40.4838
