Time,I(L1),ILfilt,VA
0.011598,0,-359.365,-72.0472
0.011598,0,-359.384,-72.0548
0.0115981,0,-359.403,-72.0623
0.0115981,0,-359.421,-72.0699
0.0115982,0,-359.438,-72.0775
0.0115982,0,-359.455,-72.085
0.0115983,0,-359.471,-72.0926
0.0115983,0,-359.487,-72.1001
0.0115984,0,-359.502,-72.1077
0.0115984,0,-359.516,-72.1153
0.0115985,0,-359.53,-72.1228
0.0115985,0,-359.544,-72.1304
0.0115986,0,-359.556,-72.1379
0.0115986,0,-359.569,-72.1455
0.0115987,0,-359.58,-72.153
0.0115987,0,-359.591,-72.1606
0.0115988,0,-359.602,-72.1681
0.0115988,0,-359.612,-72.1757
0.0115989,0,-359.621,-72.1832
0.0115989,0,-359.63,-72.1908
0.011599,0,-359.638,-72.1983
0.011599,0,-359.645,-72.2059
0.0115991,0,-359.652,-72.2134
0.0115991,0,-359.659,-72.2209
0.0115992,0,-359.664,-72.2285
0.0115992,0,-359.67,-72.236
0.0115993,0,-359.674,-72.2436
0.0115993,0,-359.679,-72.2511
0.0115994,0,-359.682,-72.2586
0.0115994,0,-359.685,-72.2662
0.0115995,0,-359.687,-72.2737
0.0115995,0,-359.689,-72.2812
0.0115996,0,-359.691,-72.2888
0.0115996,0,-359.691,-72.2963
0.0115997,0,-359.691,-72.3038
0.0115997,0,-359.691,-72.3113
0.0115998,0,-359.69,-72.3189
0.0115998,0,-359.688,-72.3264
0.0115999,0,-359.686,-72.3339
0.0115999,0,-359.684,-72.3414
0.0116,0,-359.68,-72.349
0.0116,-1.80891,-359.676,-72.3565
0.0116001,-5.42701,-359.672,-72.364
0.0116001,-9.0454,-359.667,-72.3715
0.0116002,-12.6642,-359.662,-72.379
0.0116002,-16.2833,-359.656,-72.3866
0.0116003,-19.9028,-359.649,-72.3941
0.0116003,-23.5227,-359.642,-72.4016
0.0116004,-27.1429,-359.634,-72.4091
0.0116004,-30.7635,-359.626,-72.4166
0.0116005,-34.3845,-359.618,-72.4241
0.0116005,-38.0059,-359.609,-72.4316
0.0116006,-41.6276,-359.599,-72.4391
0.0116006,-45.2497,-359.589,-72.4466
0.0116007,-48.8722,-359.579,-72.4541
0.0116007,-52.4951,-359.568,-72.4617
0.0116008,-56.1183,-359.557,-72.4692
0.0116008,-59.7419,-359.545,-72.4767
0.0116009,-63.3659,-359.533,-72.4842
0.0116009,-66.9902,-359.52,-72.4917
0.011601,-70.615,-359.507,-72.4992
0.011601,-74.2401,-359.494,-72.5067
0.0116011,-77.8655,-359.48,-72.5142
0.0116011,-81.4914,-359.466,-72.5217
0.0116012,-85.1176,-359.452,-72.5291
0.0116012,-88.7441,-359.437,-72.5366
0.0116013,-92.3711,-359.422,-72.5441
0.0116013,-95.9984,-359.407,-72.5516
0.0116014,-99.6261,-359.391,-72.5591
0.0116014,-103.254,-359.375,-72.5666
0.0116015,-106.883,-359.358,-72.5741
0.0116015,-110.511,-359.342,-72.5816
0.0116016,-114.141,-359.325,-72.5891
0.0116016,-117.77,-359.308,-72.5965
0.0116017,-121.4,-359.29,-72.604
0.0116017,-125.03,-359.272,-72.6115
0.0116018,-128.661,-359.254,-72.619
0.0116018,-132.292,-359.236,-72.6265
0.0116019,-135.924,-359.218,-72.6339
0.0116019,-139.555,-359.199,-72.6414
0.011602,-143.187,-359.18,-72.6489
0.011602,-146.82,-359.161,-72.6564
0.0116021,-150.453,-359.142,-72.6638
0.0116021,-154.086,-359.122,-72.6713
0.0116022,-157.72,-359.103,-72.6788
0.0116022,-161.354,-359.083,-72.6863
0.0116023,-164.988,-359.063,-72.6937
0.0116023,-168.623,-359.043,-72.7012
0.0116024,-172.258,-359.023,-72.7087
0.0116024,-175.894,-359.003,-72.7161
0.0116025,-179.529,-358.982,-72.7236
0.0116025,-183.166,-358.962,-72.7311
0.0116026,-186.802,-358.941,-72.7385
0.0116026,-190.439,-358.92,-72.746
0.0116027,-194.077,-358.899,-72.7534
0.0116027,-197.714,-358.878,-72.7609
0.0116028,-201.352,-358.857,-72.7684
0.0116028,-204.991,-358.836,-72.7758
0.0116029,-208.63,-358.815,-72.7833
0.0116029,-212.269,-358.794,-72.7907
0.011603,-215.908,-358.773,-72.7982
0.011603,-219.548,-358.752,-72.8056
0.0116031,-223.189,-358.731,-72.8131
0.0116031,-226.829,-358.71,-72.8205
0.0116032,-230.47,-358.689,-72.828
0.0116032,-234.112,-358.668,-72.8354
0.0116033,-237.754,-358.646,-72.8429
0.0116033,-241.396,-358.625,-72.8503
0.0116034,-245.038,-358.604,-72.8578
0.0116034,-248.681,-358.583,-72.8652
0.0116035,-252.324,-358.562,-72.8726
0.0116035,-255.968,-358.542,-72.8801
0.0116036,-259.612,-358.521,-72.8875
0.0116036,-263.256,-358.5,-72.895
0.0116037,-266.901,-358.48,-72.9024
0.0116037,-270.546,-358.459,-72.9098
0.0116038,-274.192,-358.439,-72.9173
0.0116038,-277.838,-358.419,-72.9247
0.0116039,-281.484,-358.399,-72.9321
0.0116039,-285.13,-358.379,-72.9396
0.011604,-288.777,-358.359,-72.947
0.011604,-292.425,-358.339,-72.9544
0.0116041,-296.072,-358.32,-72.9619
0.0116041,-299.72,-358.301,-72.9693
0.0116042,-303.369,-358.282,-72.9767
0.0116042,-307.018,-358.263,-72.9841
0.0116043,-310.667,-358.244,-72.9916
0.0116043,-314.316,-358.226,-72.999
0.0116044,-317.966,-358.207,-73.0064
0.0116044,-321.616,-358.189,-73.0138
0.0116045,-325.267,-358.172,-73.0212
0.0116045,-328.918,-358.154,-73.0287
0.0116046,-332.57,-358.137,-73.0361
0.0116046,-336.221,-358.12,-73.0435
0.0116047,-339.873,-358.103,-73.0509
0.0116047,-343.526,-358.087,-73.0583
0.0116048,-347.179,-358.071,-73.0657
0.0116048,-350.832,-358.055,-73.0731
0.0116049,-354.485,-358.039,-73.0805
0.0116049,-358.139,-358.024,-73.088
0.011605,-361.794,-358.009,-73.0954
0.011605,-365.448,-357.995,-73.1028
0.0116051,-369.103,-357.98,-73.1102
0.0116051,-372.759,-357.967,-73.1176
0.0116052,-376.415,-357.953,-73.125
0.0116052,-380.071,-357.94,-73.1324
0.0116053,-383.727,-357.927,-73.1398
0.0116053,-387.384,-357.915,-73.1472
0.0116054,-391.042,-357.903,-73.1546
0.0116054,-394.699,-357.892,-73.162
0.0116055,-398.357,-357.88,-73.1694
0.0116055,-402.016,-357.87,-73.1768
0.0116056,-405.674,-357.859,-73.1842
0.0116056,-409.333,-357.85,-73.1915
0.0116057,-412.993,-357.84,-73.1989
0.0116057,-416.653,-357.831,-73.2063
0.0116058,-420.313,-357.823,-73.2137
0.0116058,-423.973,-357.815,-73.2211
0.0116059,-427.634,-357.807,-73.2285
0.0116059,-431.296,-357.8,-73.2359
0.011606,-434.957,-357.794,-73.2433
0.011606,-438.619,-357.788,-73.2506
0.0116061,-442.282,-357.782,-73.258
0.0116061,-445.944,-357.778,-73.2654
0.0116062,-449.608,-357.773,-73.2728
0.0116062,-453.271,-357.769,-73.2802
0.0116063,-456.935,-357.766,-73.2875
0.0116063,-460.599,-357.763,-73.2949
0.0116064,-464.264,-357.761,-73.3023
0.0116064,-467.929,-357.759,-73.3097
0.0116065,-471.594,-357.758,-73.317
0.0116065,-475.26,-357.758,-73.3244
0.0116066,-478.926,-357.758,-73.3318
0.0116066,-482.592,-357.759,-73.3391
0.0116067,-486.259,-357.76,-73.3465
0.0116067,-489.926,-357.762,-73.3539
0.0116068,-493.594,-357.765,-73.3612
0.0116068,-497.261,-357.768,-73.3686
0.0116069,-500.93,-357.772,-73.376
0.0116069,-504.598,-357.777,-73.3833
0.011607,-508.267,-357.782,-73.3907
0.011607,-511.937,-357.788,-73.398
0.0116071,-515.606,-357.795,-73.4054
0.0116071,-519.276,-357.802,-73.4128
0.0116072,-522.947,-357.81,-73.4201
0.0116072,-526.618,-357.819,-73.4275
0.0116073,-530.289,-357.828,-73.4348
0.0116073,-533.96,-357.839,-73.4422
0.0116074,-537.632,-357.85,-73.4495
0.0116074,-541.305,-357.861,-73.4569
0.0116075,-544.977,-357.874,-73.4642
0.0116075,-548.65,-357.887,-73.4716
0.0116076,-552.324,-357.901,-73.4789
0.0116076,-555.997,-357.916,-73.4863
0.0116077,-559.671,-357.931,-73.4936
0.0116077,-563.346,-357.947,-73.501
0.0116078,-567.021,-357.965,-73.5083
0.0116078,-570.696,-357.983,-73.5156
0.0116079,-574.371,-358.001,-73.523
0.0116079,-578.047,-358.021,-73.5303
0.011608,-581.724,-358.041,-73.5377
0.011608,-585.4,-358.063,-73.545
0.0116081,-589.077,-358.085,-73.5523
0.0116081,-592.755,-358.108,-73.5597
0.0116082,-596.432,-358.131,-73.567
0.0116082,-600.11,-358.156,-73.5743
0.0116083,-603.789,-358.182,-73.5817
0.0116083,-607.468,-358.208,-73.589
0.0116084,-611.147,-358.236,-73.5963
0.0116084,-614.826,-358.264,-73.6036
0.0116085,-618.506,-358.293,-73.611
0.0116085,-622.187,-358.323,-73.6183
0.0116086,-625.867,-358.354,-73.6256
0.0116086,-629.548,-358.386,-73.6329
0.0116087,-633.23,-358.419,-73.6403
0.0116087,-636.911,-358.453,-73.6476
0.0116088,-640.593,-358.488,-73.6549
0.0116088,-644.276,-358.524,-73.6622
0.0116089,-647.959,-358.561,-73.6695
0.0116089,-651.642,-358.599,-73.6769
0.011609,-655.325,-358.637,-73.6842
0.011609,-659.009,-358.677,-73.6915
0.0116091,-662.694,-358.718,-73.6988
0.0116091,-666.378,-358.76,-73.7061
0.0116092,-670.063,-358.803,-73.7134
0.0116092,-673.749,-358.847,-73.7207
0.0116093,-677.434,-358.892,-73.728
0.0116093,-681.12,-358.938,-73.7353
0.0116094,-684.807,-358.985,-73.7426
0.0116094,-688.494,-359.033,-73.7499
0.0116095,-692.181,-359.082,-73.7572
0.0116095,-695.868,-359.133,-73.7645
0.0116096,-699.556,-359.184,-73.7718
0.0116096,-703.245,-359.237,-73.7791
0.0116097,-706.933,-359.29,-73.7864
0.0116097,-710.622,-359.345,-73.7937
0.0116098,-714.311,-359.401,-73.801
0.0116098,-718.001,-359.458,-73.8083
0.0116099,-721.691,-359.516,-73.8156
0.0116099,-725.382,-359.575,-73.8229
0.01161,-729.073,-359.636,-73.8302
0.01161,-732.764,-359.697,-73.8375
0.0116101,-736.455,-359.76,-73.8448
0.0116101,-740.147,-359.824,-73.8521
0.0116102,-743.839,-359.889,-73.8594
0.0116102,-747.532,-359.955,-73.8666
0.0116103,-751.225,-360.023,-73.8739
0.0116103,-754.918,-360.092,-73.8812
0.0116104,-758.612,-360.162,-73.8885
0.0116104,-762.306,-360.233,-73.8958
0.0116105,-766,-360.305,-73.9031
0.0116105,-769.695,-360.379,-73.9103
0.0116106,-773.39,-360.454,-73.9176
0.0116106,-777.086,-360.53,-73.9249
0.0116107,-780.782,-360.607,-73.9322
0.0116107,-784.478,-360.686,-73.9394
0.0116108,-788.174,-360.766,-73.9467
0.0116108,-791.871,-360.847,-73.954
0.0116109,-795.569,-360.93,-73.9612
0.0116109,-799.266,-361.014,-73.9685
0.011611,-802.964,-361.099,-73.9758
0.011611,-806.663,-361.185,-73.9831
0.0116111,-810.361,-361.273,-73.9903
0.0116111,-814.061,-361.362,-73.9976
0.0116112,-817.76,-361.453,-74.0048
0.0116112,-821.46,-361.545,-74.0121
0.0116113,-825.16,-361.638,-74.0194
0.0116113,-828.861,-361.732,-74.0266
0.0116114,-832.561,-361.828,-74.0339
0.0116114,-836.263,-361.926,-74.0411
0.0116115,-839.964,-362.024,-74.0484
0.0116115,-843.666,-362.124,-74.0557
0.0116116,-847.369,-362.226,-74.0629
0.0116116,-851.071,-362.329,-74.0702
0.0116117,-854.774,-362.433,-74.0774
0.0116117,-858.478,-362.539,-74.0847
0.0116118,-862.182,-362.646,-74.0919
0.0116118,-865.886,-362.755,-74.0992
0.0116119,-869.59,-362.865,-74.1064
0.0116119,-873.295,-362.976,-74.1136
0.011612,-877,-363.089,-74.1209
0.011612,-880.706,-363.204,-74.1281
0.0116121,-884.412,-363.32,-74.1354
0.0116121,-888.118,-363.437,-74.1426
0.0116122,-891.825,-363.556,-74.1499
0.0116122,-895.532,-363.676,-74.1571
0.0116123,-899.239,-363.798,-74.1643
0.0116123,-902.947,-363.922,-74.1716
0.0116124,-906.655,-364.047,-74.1788
0.0116124,-910.364,-364.173,-74.186
0.0116125,-914.072,-364.301,-74.1933
0.0116125,-884.198,-364.431,-74.2005
0.0116126,-854.316,-364.562,-74.2077
0.0116126,-824.429,-364.694,-74.215
0.0116127,-794.534,-364.828,-74.2222
0.0116127,-764.634,-364.963,-74.2294
0.0116128,-724.379,-365.099,-74.2366
0.0116128,-677.97,-365.237,-74.2439
0.0116129,-631.555,-365.375,-74.2511
0.0116129,-585.132,-365.515,-74.2583
0.011613,-538.702,-365.655,-74.2655
0.011613,-492.266,-365.796,-74.2728
0.0116131,-445.824,-365.937,-74.28
0.0116131,-399.377,-366.079,-74.2872
0.0116132,-352.925,-366.221,-74.2944
0.0116132,-306.469,-366.363,-74.3016
0.0116133,-260.01,-366.506,-74.3088
0.0116133,-213.548,-366.648,-74.316
0.0116134,-167.083,-366.791,-74.3233
0.0116134,-120.617,-366.933,-74.3305
0.0116135,-74.1493,-367.074,-74.3377
0.0116135,-27.6813,-367.215,-74.3449
0.0116136,0,-367.356,-74.3521
0.0116136,0,-367.496,-74.3593
0.0116137,0,-367.635,-74.3665
0.0116137,0,-367.773,-74.3737
0.0116138,0,-367.911,-74.3809
0.0116138,0,-368.048,-74.3881
0.0116139,0,-368.185,-74.3953
0.0116139,0,-368.32,-74.4025
0.011614,0,-368.455,-74.4097
0.011614,0,-368.589,-74.4169
0.0116141,0,-368.722,-74.4241
0.0116141,0,-368.855,-74.4313
0.0116142,0,-368.987,-74.4385
0.0116142,0,-369.118,-74.4457
0.0116143,0,-369.249,-74.4529
0.0116143,0,-369.379,-74.46
0.0116144,0,-369.508,-74.4672
0.0116144,0,-369.636,-74.4744
0.0116145,0,-369.764,-74.4816
0.0116145,0,-369.891,-74.4888
0.0116146,0,-370.017,-74.496
0.0116146,0,-370.143,-74.5032
0.0116147,0,-370.268,-74.5103
0.0116147,0,-370.392,-74.5175
0.0116148,0,-370.515,-74.5247
0.0116148,0,-370.638,-74.5319
0.0116149,0,-370.76,-74.5391
0.0116149,0,-370.881,-74.5462
0.011615,0,-371.002,-74.5534
0.011615,0,-371.122,-74.5606
0.0116151,0,-371.241,-74.5677
0.0116151,0,-371.36,-74.5749
0.0116152,0,-371.477,-74.5821
0.0116152,0,-371.595,-74.5893
0.0116153,0,-371.711,-74.5964
0.0116153,0,-371.827,-74.6036
0.0116154,0,-371.942,-74.6107
0.0116154,0,-372.056,-74.6179
0.0116155,0,-372.169,-74.6251
0.0116155,0,-372.282,-74.6322
0.0116156,0,-372.394,-74.6394
0.0116156,0,-372.506,-74.6466
0.0116157,0,-372.617,-74.6537
0.0116157,0,-372.727,-74.6609
0.0116158,0,-372.836,-74.668
0.0116158,0,-372.945,-74.6752
0.0116159,0,-373.053,-74.6823
0.0116159,0,-373.16,-74.6895
0.011616,0,-373.266,-74.6966
0.011616,0,-373.372,-74.7038
0.0116161,0,-373.478,-74.7109
0.0116161,0,-373.582,-74.7181
0.0116162,0,-373.686,-74.7252
0.0116162,0,-373.789,-74.7324
0.0116163,0,-373.891,-74.7395
0.0116163,0,-373.993,-74.7466
0.0116164,0,-374.094,-74.7538
0.0116164,0,-374.194,-74.7609
0.0116165,0,-374.294,-74.7681
0.0116165,0,-374.393,-74.7752
0.0116166,0,-374.491,-74.7823
0.0116166,0,-374.589,-74.7895
0.0116167,0,-374.686,-74.7966
0.0116167,0,-374.782,-74.8037
0.0116168,0,-374.877,-74.8109
0.0116168,0,-374.972,-74.818
0.0116169,0,-375.066,-74.8251
0.0116169,0,-375.16,-74.8323
0.011617,0,-375.252,-74.8394
0.011617,0,-375.344,-74.8465
0.0116171,0,-375.436,-74.8536
0.0116171,0,-375.527,-74.8608
0.0116172,0,-375.617,-74.8679
0.0116172,0,-375.706,-74.875
0.0116173,0,-375.795,-74.8821
0.0116173,0,-375.883,-74.8892
0.0116174,0,-375.97,-74.8964
0.0116174,0,-376.056,-74.9035
0.0116175,0,-376.142,-74.9106
0.0116175,0,-376.228,-74.9177
0.0116176,0,-376.312,-74.9248
0.0116176,0,-376.396,-74.9319
0.0116177,0,-376.479,-74.939
0.0116177,0,-376.562,-74.9461
0.0116178,0,-376.644,-74.9533
0.0116178,0,-376.725,-74.9604
0.0116179,0,-376.805,-74.9675
0.0116179,0,-376.885,-74.9746
0.011618,0,-376.964,-74.9817
0.011618,0,-377.043,-74.9888
0.0116181,0,-377.12,-74.9959
0.0116181,0,-377.198,-75.003
0.0116182,0,-377.274,-75.0101
0.0116182,0,-377.35,-75.0172
0.0116183,0,-377.425,-75.0243
0.0116183,0,-377.499,-75.0314
0.0116184,0,-377.573,-75.0385
0.0116184,0,-377.646,-75.0455
0.0116185,0,-377.719,-75.0526
0.0116185,0,-377.79,-75.0597
0.0116186,0,-377.861,-75.0668
0.0116186,0,-377.932,-75.0739
0.0116187,0,-378.002,-75.081
0.0116187,0,-378.071,-75.0881
0.0116188,0,-378.139,-75.0952
0.0116188,0,-378.207,-75.1022
0.0116189,0,-378.274,-75.1093
0.0116189,0,-378.34,-75.1164
0.011619,0,-378.406,-75.1235
0.011619,0,-378.471,-75.1306
0.0116191,0,-378.536,-75.1376
0.0116191,0,-378.599,-75.1447
0.0116192,0,-378.663,-75.1518
0.0116192,0,-378.725,-75.1589
0.0116193,0,-378.787,-75.1659
0.0116193,0,-378.848,-75.173
0.0116194,0,-378.908,-75.1801
0.0116194,0,-378.968,-75.1871
0.0116195,0,-379.027,-75.1942
0.0116195,0,-379.086,-75.2013
0.0116196,0,-379.144,-75.2083
0.0116196,0,-379.201,-75.2154
0.0116197,0,-379.257,-75.2225
0.0116197,0,-379.313,-75.2295
0.0116198,0,-379.369,-75.2366
0.0116198,0,-379.423,-75.2437
0.0116199,0,-379.477,-75.2507
0.0116199,0,-379.53,-75.2578
0.01162,0,-379.583,-75.2648
0.01162,0,-379.635,-75.2719
0.0116201,0,-379.686,-75.2789
0.0116201,0,-379.737,-75.286
0.0116202,0,-379.787,-75.293
0.0116202,0,-379.836,-75.3001
0.0116203,0,-379.885,-75.3071
0.0116203,0,-379.933,-75.3142
0.0116204,0,-379.98,-75.3212
0.0116204,0,-380.027,-75.3283
0.0116205,0,-380.073,-75.3353
0.0116205,0,-380.119,-75.3424
0.0116206,0,-380.163,-75.3494
0.0116206,0,-380.208,-75.3564
0.0116207,0,-380.251,-75.3635
0.0116207,0,-380.294,-75.3705
0.0116208,0,-380.336,-75.3775
0.0116208,0,-380.378,-75.3846
0.0116209,0,-380.419,-75.3916
0.0116209,0,-380.459,-75.3987
0.011621,0,-380.499,-75.4057
0.011621,0,-380.538,-75.4127
0.0116211,0,-380.576,-75.4197
0.0116211,0,-380.614,-75.4268
0.0116212,0,-380.651,-75.4338
0.0116212,0,-380.687,-75.4408
0.0116213,0,-380.723,-75.4478
0.0116213,0,-380.758,-75.4549
0.0116214,0,-380.793,-75.4619
0.0116214,0,-380.827,-75.4689
0.0116215,0,-380.86,-75.4759
0.0116215,0,-380.893,-75.483
0.0116216,0,-380.925,-75.49
0.0116216,0,-380.956,-75.497
0.0116217,0,-380.987,-75.504
0.0116217,0,-381.017,-75.511
0.0116218,0,-381.047,-75.518
0.0116218,0,-381.076,-75.525
0.0116219,0,-381.104,-75.532
0.0116219,0,-381.131,-75.5391
0.011622,0,-381.158,-75.5461
0.011622,0,-381.185,-75.5531
0.0116221,0,-381.21,-75.5601
0.0116221,0,-381.236,-75.5671
0.0116222,0,-381.26,-75.5741
0.0116222,0,-381.284,-75.5811
0.0116223,0,-381.307,-75.5881
0.0116223,0,-381.33,-75.5951
0.0116224,0,-381.352,-75.6021
0.0116224,0,-381.373,-75.6091
0.0116225,0,-381.394,-75.6161
0.0116225,0,-381.414,-75.6231
0.0116226,0,-381.433,-75.6301
0.0116226,0,-381.452,-75.6371
0.0116227,0,-381.47,-75.6441
0.0116227,0,-381.488,-75.651
0.0116228,0,-381.505,-75.658
0.0116228,0,-381.521,-75.665
0.0116229,0,-381.537,-75.672
0.0116229,0,-381.552,-75.679
0.011623,0,-381.567,-75.686
0.011623,0,-381.581,-75.693
0.0116231,0,-381.594,-75.6999
0.0116231,0,-381.606,-75.7069
0.0116232,0,-381.619,-75.7139
0.0116232,0,-381.63,-75.7209
0.0116233,0,-381.641,-75.7279
0.0116233,0,-381.651,-75.7348
0.0116234,0,-381.661,-75.7418
0.0116234,0,-381.67,-75.7488
0.0116235,0,-381.678,-75.7557
0.0116235,0,-381.686,-75.7627
0.0116236,0,-381.693,-75.7697
0.0116236,0,-381.699,-75.7767
0.0116237,0,-381.705,-75.7836
0.0116237,0,-381.711,-75.7906
0.0116238,0,-381.715,-75.7976
0.0116238,0,-381.719,-75.8045
0.0116239,0,-381.723,-75.8115
0.0116239,0,-381.726,-75.8184
0.011624,0,-381.728,-75.8254
0.011624,0,-381.73,-75.8324
0.0116241,0,-381.731,-75.8393
0.0116241,0,-381.731,-75.8463
0.0116242,0,-381.731,-75.8532
0.0116242,0,-381.731,-75.8602
0.0116243,0,-381.729,-75.8671
0.0116243,0,-381.727,-75.8741
0.0116244,0,-381.725,-75.881
0.0116244,0,-381.722,-75.888
0.0116245,0,-381.718,-75.8949
0.0116245,0,-381.714,-75.9019
0.0116246,0,-381.709,-75.9088
0.0116246,0,-381.703,-75.9158
0.0116247,0,-381.697,-75.9227
0.0116247,0,-381.69,-75.9297
0.0116248,0,-381.683,-75.9366
0.0116248,0,-381.675,-75.9435
0.0116249,0,-381.667,-75.9505
0.0116249,0,-381.657,-75.9574
0.011625,0,-381.648,-75.9644
0.011625,-1.89928,-381.637,-75.9713
0.0116251,-5.6981,-381.627,-75.9782
0.0116251,-9.49718,-381.615,-75.9852
0.0116252,-13.2966,-381.603,-75.9921
0.0116252,-17.0964,-381.59,-75.999
0.0116253,-20.8965,-381.577,-76.0059
0.0116253,-24.6969,-381.564,-76.0129
0.0116254,-28.4977,-381.549,-76.0198
0.0116254,-32.2989,-381.535,-76.0267
0.0116255,-36.1004,-381.519,-76.0337
0.0116255,-39.9022,-381.504,-76.0406
0.0116256,-43.7044,-381.487,-76.0475
0.0116256,-47.5069,-381.471,-76.0544
0.0116257,-51.3097,-381.454,-76.0613
0.0116257,-55.1129,-381.436,-76.0683
0.0116258,-58.9165,-381.418,-76.0752
0.0116258,-62.7204,-381.399,-76.0821
0.0116259,-66.5246,-381.38,-76.089
0.0116259,-70.3292,-381.361,-76.0959
0.011626,-74.1341,-381.341,-76.1028
0.011626,-77.9393,-381.321,-76.1097
0.0116261,-81.7449,-381.3,-76.1166
0.0116261,-85.5509,-381.279,-76.1236
0.0116262,-89.3572,-381.258,-76.1305
0.0116262,-93.1638,-381.236,-76.1374
0.0116263,-96.9708,-381.214,-76.1443
0.0116263,-100.778,-381.191,-76.1512
0.0116264,-104.586,-381.169,-76.1581
0.0116264,-108.394,-381.145,-76.165
0.0116265,-112.202,-381.122,-76.1719
0.0116265,-116.011,-381.098,-76.1788
0.0116266,-119.82,-381.074,-76.1857
0.0116266,-123.629,-381.05,-76.1926
0.0116267,-127.439,-381.025,-76.1995
0.0116267,-131.249,-381,-76.2064
0.0116268,-135.059,-380.975,-76.2133
0.0116268,-138.87,-380.95,-76.2201
0.0116269,-142.681,-380.924,-76.227
0.0116269,-146.493,-380.898,-76.2339
0.011627,-150.304,-380.872,-76.2408
0.011627,-154.116,-380.846,-76.2477
0.0116271,-157.929,-380.82,-76.2546
0.0116271,-161.742,-380.793,-76.2615
0.0116272,-165.555,-380.766,-76.2684
0.0116272,-169.368,-380.739,-76.2752
0.0116273,-173.182,-380.712,-76.2821
0.0116273,-176.996,-380.685,-76.289
0.0116274,-180.811,-380.657,-76.2959
0.0116274,-184.626,-380.63,-76.3028
0.0116275,-188.441,-380.602,-76.3096
0.0116275,-192.256,-380.574,-76.3165
0.0116276,-196.072,-380.546,-76.3234
0.0116276,-199.888,-380.518,-76.3303
0.0116277,-203.705,-380.49,-76.3371
0.0116277,-207.522,-380.462,-76.344
0.0116278,-211.339,-380.434,-76.3509
0.0116278,-215.156,-380.405,-76.3577
0.0116279,-218.974,-380.377,-76.3646
0.0116279,-222.793,-380.349,-76.3715
0.011628,-226.611,-380.32,-76.3783
0.011628,-230.43,-380.292,-76.3852
0.0116281,-234.249,-380.263,-76.392
0.0116281,-238.069,-380.235,-76.3989
0.0116282,-241.889,-380.206,-76.4058
0.0116282,-245.709,-380.178,-76.4126
0.0116283,-249.53,-380.149,-76.4195
0.0116283,-253.351,-380.121,-76.4263
0.0116284,-257.172,-380.093,-76.4332
0.0116284,-260.994,-380.065,-76.44
0.0116285,-264.816,-380.036,-76.4469
0.0116285,-268.638,-380.008,-76.4537
0.0116286,-272.461,-379.98,-76.4606
0.0116286,-276.284,-379.952,-76.4674
0.0116287,-280.107,-379.925,-76.4743
0.0116287,-283.931,-379.897,-76.4811
0.0116288,-287.755,-379.869,-76.488
0.0116288,-291.579,-379.842,-76.4948
0.0116289,-295.404,-379.815,-76.5017
0.0116289,-299.229,-379.787,-76.5085
0.011629,-303.054,-379.76,-76.5154
0.011629,-306.88,-379.734,-76.5222
0.0116291,-310.706,-379.707,-76.529
0.0116291,-314.532,-379.68,-76.5359
0.0116292,-318.359,-379.654,-76.5427
0.0116292,-322.186,-379.628,-76.5495
0.0116293,-326.014,-379.602,-76.5564
0.0116293,-329.841,-379.577,-76.5632
0.0116294,-333.67,-379.551,-76.57
0.0116294,-337.498,-379.526,-76.5769
0.0116295,-341.327,-379.501,-76.5837
0.0116295,-345.156,-379.477,-76.5905
0.0116296,-348.985,-379.452,-76.5973
0.0116296,-352.815,-379.428,-76.6042
0.0116297,-356.645,-379.404,-76.611
0.0116297,-360.476,-379.381,-76.6178
0.0116298,-364.306,-379.358,-76.6246
0.0116298,-368.138,-379.335,-76.6314
0.0116299,-371.969,-379.312,-76.6383
0.0116299,-375.801,-379.29,-76.6451
0.01163,-379.633,-379.268,-76.6519
0.01163,-383.466,-379.247,-76.6587
0.0116301,-387.298,-379.226,-76.6655
0.0116301,-391.132,-379.205,-76.6723
0.0116302,-394.965,-379.185,-76.6791
0.0116302,-398.799,-379.165,-76.686
0.0116303,-402.633,-379.145,-76.6928
0.0116303,-406.468,-379.126,-76.6996
0.0116304,-410.302,-379.107,-76.7064
0.0116304,-414.138,-379.089,-76.7132
0.0116305,-417.973,-379.071,-76.72
0.0116305,-421.809,-379.053,-76.7268
0.0116306,-425.645,-379.036,-76.7336
0.0116306,-429.482,-379.02,-76.7404
0.0116307,-433.319,-379.004,-76.7472
0.0116307,-437.156,-378.988,-76.754
0.0116308,-440.993,-378.973,-76.7608
0.0116308,-444.831,-378.959,-76.7676
0.0116309,-448.67,-378.944,-76.7744
0.0116309,-452.508,-378.931,-76.7812
0.011631,-456.347,-378.918,-76.788
0.011631,-460.186,-378.905,-76.7947
0.0116311,-464.026,-378.893,-76.8015
0.0116311,-467.866,-378.882,-76.8083
